id,type,title,description,location,severity,date,source
3058,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Faisalabad,High,2025-08-29T10:44:00,https://www.dawn.com/
3059,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Critical,2025-06-11T00:12:00,https://www.geo.tv/
3060,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,Critical,2025-04-09T18:32:00,https://www.dawn.com/
3061,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Low,2025-01-15T03:52:00,https://arynews.tv/
3062,accident,Car into divider,Car lost control and hit the road divider at high speed.,Lahore,Low,2025-09-25T02:38:00,https://www.dawn.com/
3063,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Sukkur,Medium,2024-09-03T08:52:00,https://arynews.tv/
3064,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Hyderabad,Low,2025-07-03T09:19:00,https://arynews.tv/
3065,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Lahore,Medium,2024-12-01T08:57:00,https://www.geo.tv/
3066,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Gujranwala,Critical,2024-12-19T21:26:00,User Report (Chatbot)
3067,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sukkur,Critical,2024-12-18T07:14:00,https://www.dawn.com/
3068,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Quetta,Critical,2024-11-07T15:24:00,User Report (Chatbot)
3069,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,Medium,2025-03-29T22:59:00,https://www.geo.tv/
3070,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Karachi,Critical,2024-12-07T03:03:00,https://arynews.tv/
3071,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Quetta,Low,2024-10-01T23:13:00,User Report (Chatbot)
3072,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Lahore,Medium,2025-04-12T16:02:00,https://www.dawn.com/
3073,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Multan,Low,2025-05-14T07:45:00,https://arynews.tv/
3074,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Lahore,Medium,2025-05-13T08:56:00,https://arynews.tv/
3075,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Rawalpindi,Critical,2024-09-09T05:49:00,https://www.dawn.com/
3076,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Sialkot,Medium,2024-12-29T20:19:00,User Report (Chatbot)
3077,accident,Car crash on highway,Two cars collided due to overspeeding.,Hyderabad,Medium,2025-04-19T07:04:00,https://arynews.tv/
3078,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Multan,Critical,2024-11-07T00:27:00,Local Traffic Police Report
3079,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Karachi,Low,2025-03-14T02:49:00,User Report (Chatbot)
3080,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Lahore,High,2025-08-23T10:04:00,https://www.geo.tv/
3081,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Low,2025-04-01T19:25:00,Local Traffic Police Report
3082,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Rawalpindi,Medium,2024-09-09T07:13:00,https://arynews.tv/
3083,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Lahore,Low,2024-09-22T10:14:00,User Report (Chatbot)
3084,accident,Car crash on highway,Two cars collided due to overspeeding.,Lahore,Critical,2025-04-26T21:47:00,https://arynews.tv/
3085,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Peshawar,Critical,2025-01-15T18:25:00,https://www.geo.tv/
3086,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sialkot,Critical,2025-01-21T21:41:00,Local Traffic Police Report
3087,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Gujranwala,Critical,2025-05-10T01:00:00,https://arynews.tv/
3088,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Faisalabad,Medium,2024-10-06T08:08:00,Local Traffic Police Report
3089,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Gujranwala,Low,2025-09-05T00:35:00,https://arynews.tv/
3090,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,Medium,2024-09-25T16:09:00,Local Traffic Police Report
3091,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Karachi,Low,2025-05-02T04:16:00,https://www.dawn.com/
3092,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,Medium,2025-02-20T12:32:00,Local Traffic Police Report
3093,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Peshawar,Medium,2025-07-06T05:54:00,https://arynews.tv/
3094,accident,Car crash on highway,Two cars collided due to overspeeding.,Peshawar,High,2025-05-02T20:49:00,User Report (Chatbot)
3095,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Karachi,High,2025-05-29T11:28:00,https://www.dawn.com/
3096,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Faisalabad,Critical,2025-09-05T00:21:00,https://www.geo.tv/
3097,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Faisalabad,Medium,2025-08-27T22:00:00,Local Traffic Police Report
3098,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Gujranwala,Medium,2024-12-11T18:40:00,https://arynews.tv/
3099,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Gujranwala,Critical,2025-04-28T06:06:00,https://arynews.tv/
3100,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Rawalpindi,Medium,2025-01-16T01:05:00,https://www.geo.tv/
3101,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,Medium,2025-05-04T14:53:00,Local Traffic Police Report
3102,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,High,2025-02-05T09:50:00,https://www.geo.tv/
3103,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Faisalabad,Low,2025-07-11T05:49:00,https://www.geo.tv/
3104,accident,Car into divider,Car lost control and hit the road divider at high speed.,Gujranwala,Medium,2024-09-28T06:27:00,Local Traffic Police Report
3105,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Quetta,Medium,2025-05-14T09:59:00,https://www.dawn.com/
3106,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,Medium,2025-04-18T19:09:00,https://www.geo.tv/
3107,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Karachi,Low,2025-06-23T23:54:00,User Report (Chatbot)
3108,accident,Car crash on highway,Two cars collided due to overspeeding.,Sukkur,Critical,2025-07-17T01:37:00,User Report (Chatbot)
3109,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Quetta,Low,2025-04-07T02:56:00,Local Traffic Police Report
3110,accident,Car into divider,Car lost control and hit the road divider at high speed.,Lahore,Medium,2025-06-10T22:20:00,https://arynews.tv/
3111,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,Medium,2025-04-29T12:13:00,https://arynews.tv/
3112,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Multan,High,2025-02-10T08:48:00,https://www.geo.tv/
3113,accident,Car into divider,Car lost control and hit the road divider at high speed.,Islamabad,Medium,2025-03-18T18:09:00,User Report (Chatbot)
3114,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Peshawar,Critical,2025-01-04T12:18:00,https://www.geo.tv/
3115,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Peshawar,Low,2025-06-04T23:24:00,https://www.dawn.com/
3116,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Quetta,High,2024-09-01T07:08:00,https://arynews.tv/
3117,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Hyderabad,High,2025-05-13T14:31:00,https://arynews.tv/
3118,accident,Car into divider,Car lost control and hit the road divider at high speed.,Islamabad,Medium,2024-10-02T11:51:00,Local Traffic Police Report
3119,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sukkur,Critical,2025-04-04T09:25:00,https://www.dawn.com/
3120,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Gujranwala,Critical,2025-06-02T15:53:00,https://www.dawn.com/
3121,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Hyderabad,Medium,2024-11-30T16:40:00,https://www.dawn.com/
3122,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sukkur,Low,2025-08-21T02:02:00,https://www.dawn.com/
3123,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Rawalpindi,Low,2025-04-18T05:34:00,https://www.geo.tv/
3124,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Faisalabad,Medium,2025-03-05T21:28:00,Local Traffic Police Report
3125,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Medium,2024-09-24T19:18:00,Local Traffic Police Report
3126,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sukkur,Medium,2025-03-05T08:46:00,https://www.geo.tv/
3127,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Hyderabad,Critical,2025-08-20T05:43:00,https://www.dawn.com/
3128,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Faisalabad,Low,2024-10-28T13:23:00,https://arynews.tv/
3129,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Faisalabad,High,2025-05-06T18:00:00,User Report (Chatbot)
3130,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,Critical,2024-10-08T22:29:00,User Report (Chatbot)
3131,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Lahore,Critical,2025-02-15T23:32:00,https://www.dawn.com/
3132,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Medium,2025-06-14T01:15:00,https://arynews.tv/
3133,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Karachi,Critical,2025-01-01T17:19:00,https://www.geo.tv/
3134,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Quetta,Low,2025-08-27T02:16:00,https://www.dawn.com/
3135,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Hyderabad,Medium,2025-01-14T00:15:00,https://www.dawn.com/
3136,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Hyderabad,Critical,2024-12-31T06:42:00,User Report (Chatbot)
3137,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Gujranwala,Medium,2025-01-06T22:46:00,https://www.dawn.com/
3138,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Rawalpindi,Low,2025-06-25T10:06:00,User Report (Chatbot)
3139,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Gujranwala,Critical,2025-06-02T12:08:00,https://www.geo.tv/
3140,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Islamabad,High,2025-02-27T09:43:00,Local Traffic Police Report
3141,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Lahore,Critical,2025-08-13T22:30:00,https://www.dawn.com/
3142,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Gujranwala,High,2025-08-08T05:39:00,User Report (Chatbot)
3143,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Rawalpindi,High,2024-12-06T12:20:00,User Report (Chatbot)
3144,accident,Car crash on highway,Two cars collided due to overspeeding.,Sukkur,Low,2025-09-03T06:32:00,https://www.dawn.com/
3145,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Sukkur,Low,2025-04-26T08:44:00,User Report (Chatbot)
3146,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Rawalpindi,Critical,2024-10-31T12:11:00,https://www.dawn.com/
3147,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Lahore,Low,2024-12-26T10:19:00,https://arynews.tv/
3148,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Faisalabad,Medium,2025-07-23T22:53:00,User Report (Chatbot)
3149,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Hyderabad,High,2025-05-15T19:57:00,https://www.dawn.com/
3150,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,High,2025-08-24T19:32:00,https://arynews.tv/
3151,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Lahore,High,2024-11-17T19:17:00,Local Traffic Police Report
3152,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Gujranwala,Medium,2025-06-19T00:04:00,https://arynews.tv/
3153,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sukkur,Medium,2025-08-04T13:55:00,Local Traffic Police Report
3154,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,High,2025-03-28T14:57:00,User Report (Chatbot)
3155,accident,Car into divider,Car lost control and hit the road divider at high speed.,Gujranwala,Low,2025-07-27T12:42:00,https://www.geo.tv/
3156,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sialkot,Medium,2025-09-26T00:32:00,https://arynews.tv/
3157,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Gujranwala,Critical,2025-01-28T05:24:00,https://www.dawn.com/
3158,accident,Car crash on highway,Two cars collided due to overspeeding.,Multan,Critical,2025-01-04T13:49:00,https://www.dawn.com/
3159,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Multan,Critical,2025-01-14T23:57:00,https://arynews.tv/
3160,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Faisalabad,High,2025-06-12T16:21:00,https://www.geo.tv/
3161,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Quetta,High,2025-01-24T00:19:00,https://www.geo.tv/
3162,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Lahore,Low,2025-06-19T01:43:00,https://www.geo.tv/
3163,accident,Car into divider,Car lost control and hit the road divider at high speed.,Peshawar,Medium,2024-12-08T15:55:00,https://www.dawn.com/
3164,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Karachi,Critical,2025-05-07T03:33:00,https://www.dawn.com/
3165,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Gujranwala,Low,2025-08-29T18:46:00,User Report (Chatbot)
3166,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Sialkot,High,2025-05-23T18:19:00,https://arynews.tv/
3167,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Peshawar,High,2025-03-12T14:08:00,https://www.dawn.com/
3168,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Peshawar,High,2025-06-17T00:18:00,https://arynews.tv/
3169,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Low,2025-07-08T15:28:00,https://www.geo.tv/
3170,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Hyderabad,Low,2025-04-11T09:39:00,https://arynews.tv/
3171,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,Medium,2025-03-20T11:29:00,https://www.dawn.com/
3172,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Critical,2025-01-14T13:39:00,https://www.geo.tv/
3173,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Sukkur,Low,2025-03-12T13:38:00,https://www.dawn.com/
3174,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Islamabad,Medium,2025-03-25T00:09:00,User Report (Chatbot)
3175,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Multan,Critical,2025-02-24T04:30:00,https://www.dawn.com/
3176,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Multan,Low,2025-04-28T14:46:00,https://arynews.tv/
3177,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Faisalabad,Critical,2024-10-29T19:10:00,https://www.dawn.com/
3178,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Rawalpindi,High,2025-08-07T16:19:00,https://arynews.tv/
3179,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Faisalabad,High,2025-06-01T21:44:00,Local Traffic Police Report
3180,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sukkur,Critical,2025-03-14T16:50:00,https://www.dawn.com/
3181,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,High,2025-09-17T09:47:00,Local Traffic Police Report
3182,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sialkot,Critical,2024-10-11T05:30:00,Local Traffic Police Report
3183,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Gujranwala,Critical,2025-07-29T23:53:00,User Report (Chatbot)
3184,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Rawalpindi,Medium,2025-02-24T01:33:00,Local Traffic Police Report
3185,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Islamabad,Low,2025-08-04T15:52:00,User Report (Chatbot)
3186,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,Critical,2025-01-25T16:08:00,https://www.dawn.com/
3187,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Islamabad,Medium,2025-05-21T06:55:00,Local Traffic Police Report
3188,accident,Car into divider,Car lost control and hit the road divider at high speed.,Hyderabad,Low,2025-04-11T09:44:00,https://www.geo.tv/
3189,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Karachi,Critical,2025-08-12T13:11:00,https://arynews.tv/
3190,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Karachi,Low,2024-10-01T02:24:00,https://arynews.tv/
3191,accident,Car crash on highway,Two cars collided due to overspeeding.,Quetta,Low,2025-04-20T09:13:00,https://www.dawn.com/
3192,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Hyderabad,Low,2024-10-23T11:44:00,User Report (Chatbot)
3193,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Faisalabad,High,2024-12-25T05:58:00,https://www.geo.tv/
3194,accident,Car into divider,Car lost control and hit the road divider at high speed.,Peshawar,Critical,2025-07-15T09:03:00,User Report (Chatbot)
3195,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Hyderabad,Critical,2025-06-09T19:44:00,https://www.geo.tv/
3196,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,Low,2025-04-25T19:43:00,https://www.geo.tv/
3197,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Lahore,Critical,2025-02-07T01:42:00,https://arynews.tv/
3198,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,High,2025-01-13T17:55:00,https://arynews.tv/
3199,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sukkur,Low,2025-09-02T01:23:00,https://arynews.tv/
3200,accident,Car crash on highway,Two cars collided due to overspeeding.,Karachi,Critical,2025-05-29T05:01:00,Local Traffic Police Report
3201,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,Low,2025-04-11T20:20:00,User Report (Chatbot)
3202,accident,Car into divider,Car lost control and hit the road divider at high speed.,Multan,High,2025-04-09T20:43:00,https://arynews.tv/
3203,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Sialkot,Medium,2025-04-24T23:39:00,https://www.dawn.com/
3204,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,Medium,2025-09-17T14:40:00,https://www.dawn.com/
3205,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Islamabad,Critical,2025-01-05T19:14:00,https://arynews.tv/
3206,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Gujranwala,Critical,2025-02-25T13:58:00,https://www.dawn.com/
3207,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Islamabad,High,2025-03-22T05:47:00,User Report (Chatbot)
3208,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,High,2025-06-30T13:36:00,https://www.geo.tv/
3209,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Karachi,Critical,2025-07-31T05:26:00,https://arynews.tv/
3210,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Faisalabad,Medium,2025-07-16T23:30:00,https://arynews.tv/
3211,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Islamabad,Low,2025-03-28T18:20:00,https://www.dawn.com/
3212,accident,Car crash on highway,Two cars collided due to overspeeding.,Peshawar,Medium,2025-03-19T08:48:00,User Report (Chatbot)
3213,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,Medium,2025-07-14T08:33:00,User Report (Chatbot)
3214,accident,Car into divider,Car lost control and hit the road divider at high speed.,Rawalpindi,High,2025-05-17T03:27:00,https://www.geo.tv/
3215,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Rawalpindi,High,2025-08-10T16:46:00,User Report (Chatbot)
3216,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Multan,Low,2024-11-03T10:24:00,https://arynews.tv/
3217,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Quetta,Low,2025-06-19T22:33:00,User Report (Chatbot)
3218,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Rawalpindi,High,2024-11-01T01:29:00,https://www.geo.tv/
3219,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Sialkot,Medium,2024-12-30T22:08:00,https://www.dawn.com/
3220,accident,Car into divider,Car lost control and hit the road divider at high speed.,Hyderabad,Low,2025-05-24T14:16:00,User Report (Chatbot)
3221,accident,Car crash on highway,Two cars collided due to overspeeding.,Quetta,Medium,2025-05-13T07:35:00,User Report (Chatbot)
3222,accident,Car into divider,Car lost control and hit the road divider at high speed.,Lahore,Low,2025-08-21T01:36:00,https://www.geo.tv/
3223,accident,Car crash on highway,Two cars collided due to overspeeding.,Sukkur,Critical,2024-11-14T05:00:00,Local Traffic Police Report
3224,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sialkot,Critical,2025-08-18T05:17:00,Local Traffic Police Report
3225,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Quetta,Medium,2025-06-11T20:14:00,https://www.dawn.com/
3226,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Islamabad,Low,2025-05-15T05:11:00,https://www.geo.tv/
3227,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,High,2025-04-27T19:21:00,https://www.geo.tv/
3228,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Rawalpindi,Medium,2025-03-09T06:31:00,User Report (Chatbot)
3229,accident,Car crash on highway,Two cars collided due to overspeeding.,Islamabad,Low,2025-02-03T02:10:00,https://www.geo.tv/
3230,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Sukkur,High,2025-07-13T15:31:00,Local Traffic Police Report
3231,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Gujranwala,High,2024-12-21T07:21:00,https://www.geo.tv/
3232,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Lahore,High,2025-09-24T12:25:00,User Report (Chatbot)
3233,accident,Car into divider,Car lost control and hit the road divider at high speed.,Rawalpindi,Critical,2025-01-03T23:28:00,User Report (Chatbot)
3234,accident,Car into divider,Car lost control and hit the road divider at high speed.,Hyderabad,Critical,2025-02-10T08:34:00,Local Traffic Police Report
3235,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Faisalabad,Medium,2025-03-10T15:43:00,https://www.dawn.com/
3236,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,Low,2025-03-31T16:20:00,https://www.geo.tv/
3237,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,Low,2025-02-13T04:27:00,User Report (Chatbot)
3238,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sialkot,Medium,2025-07-22T04:42:00,Local Traffic Police Report
3239,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Multan,Medium,2025-06-27T01:39:00,Local Traffic Police Report
3240,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Quetta,High,2024-09-05T09:05:00,User Report (Chatbot)
3241,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Low,2025-01-14T15:17:00,User Report (Chatbot)
3242,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Quetta,Low,2024-11-21T10:23:00,User Report (Chatbot)
3243,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sialkot,Critical,2025-09-24T02:43:00,Local Traffic Police Report
3244,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Gujranwala,High,2025-07-08T21:41:00,Local Traffic Police Report
3245,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Gujranwala,Critical,2024-10-09T22:17:00,https://www.dawn.com/
3246,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Hyderabad,High,2025-04-18T12:04:00,Local Traffic Police Report
3247,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Hyderabad,Critical,2025-07-19T06:51:00,https://arynews.tv/
3248,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Islamabad,Low,2025-05-28T22:26:00,Local Traffic Police Report
3249,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Karachi,Critical,2025-06-24T03:45:00,https://www.dawn.com/
3250,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Quetta,Critical,2024-11-24T23:16:00,https://arynews.tv/
3251,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sukkur,Medium,2025-08-22T05:23:00,User Report (Chatbot)
3252,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Sialkot,High,2025-04-19T02:33:00,https://arynews.tv/
3253,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sukkur,Low,2025-05-05T14:00:00,Local Traffic Police Report
3254,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Hyderabad,Low,2025-07-22T15:07:00,https://www.dawn.com/
3255,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Rawalpindi,Critical,2024-12-15T12:39:00,Local Traffic Police Report
3256,accident,Car crash on highway,Two cars collided due to overspeeding.,Quetta,High,2025-07-06T13:59:00,User Report (Chatbot)
3257,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Faisalabad,High,2025-04-18T23:01:00,https://www.dawn.com/
3258,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Faisalabad,Low,2024-09-16T12:29:00,User Report (Chatbot)
3259,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Hyderabad,Medium,2025-04-30T22:18:00,https://www.geo.tv/
3260,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Rawalpindi,Medium,2025-08-13T14:33:00,User Report (Chatbot)
3261,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Gujranwala,Medium,2025-08-18T09:45:00,User Report (Chatbot)
3262,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Quetta,Medium,2024-10-18T07:53:00,https://www.geo.tv/
3263,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Gujranwala,Medium,2025-08-09T16:40:00,https://www.geo.tv/
3264,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,Critical,2025-06-07T22:15:00,https://www.dawn.com/
3265,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Hyderabad,High,2025-09-10T04:19:00,https://www.geo.tv/
3266,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Faisalabad,High,2025-07-20T04:24:00,User Report (Chatbot)
