id,type,title,description,location,severity,date,source
2169,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,Low,2025-05-01T08:17:00,Community Safety App
2170,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Peshawar,High,2025-06-05T23:26:00,User Report (Chatbot)
2171,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Rawalpindi,Medium,2025-05-12T21:45:00,Community Safety App
2172,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Multan,Low,2025-04-24T01:33:00,Local Traffic Police Report
2173,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Peshawar,Critical,2024-12-08T22:24:00,User Report (Chatbot)
2174,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Islamabad,Medium,2025-08-11T21:02:00,User Report (Chatbot)
2175,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Lahore,Critical,2025-04-23T22:44:00,Community Safety App
2176,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Faisalabad,Medium,2025-04-29T22:16:00,User Report (Chatbot)
2177,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Multan,Critical,2024-10-23T04:29:00,User Report (Chatbot)
2178,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Sialkot,High,2025-03-07T02:35:00,Local Traffic Police Report
2179,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Islamabad,Critical,2024-12-25T06:14:00,Community Safety App
2180,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Sialkot,Low,2025-08-27T19:23:00,Community Safety App
2181,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Gujranwala,High,2025-06-05T06:41:00,Local Traffic Police Report
2182,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Quetta,Low,2024-10-11T12:04:00,User Report (Chatbot)
2183,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Sialkot,High,2025-04-26T21:24:00,User Report (Chatbot)
2184,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Rawalpindi,High,2024-10-10T18:25:00,Community Safety App
2185,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Karachi,Low,2025-09-18T16:49:00,Community Safety App
2186,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Gujranwala,Low,2025-01-25T09:32:00,Community Safety App
2187,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Karachi,Critical,2025-08-09T18:09:00,User Report (Chatbot)
2188,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Karachi,Medium,2025-08-16T03:21:00,Local Traffic Police Report
2189,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sialkot,Medium,2025-09-12T11:03:00,Community Safety App
2190,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Karachi,High,2025-07-31T01:13:00,Local Traffic Police Report
2191,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Rawalpindi,Critical,2025-04-02T08:47:00,Community Safety App
2192,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,High,2024-12-24T07:44:00,User Report (Chatbot)
2193,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Multan,Low,2025-03-26T21:28:00,Local Traffic Police Report
2194,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Karachi,Low,2025-07-17T22:56:00,User Report (Chatbot)
2195,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Rawalpindi,High,2025-04-18T03:36:00,User Report (Chatbot)
2196,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Faisalabad,Low,2025-05-18T14:32:00,Community Safety App
2197,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Faisalabad,Low,2025-02-28T04:41:00,User Report (Chatbot)
2198,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Quetta,Medium,2025-09-14T00:56:00,Community Safety App
2199,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Hyderabad,High,2024-10-25T07:12:00,Local Traffic Police Report
2200,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Hyderabad,Medium,2025-03-24T15:58:00,User Report (Chatbot)
2201,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Rawalpindi,Low,2025-02-20T01:14:00,Community Safety App
2202,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Hyderabad,Low,2025-01-28T01:55:00,Local Traffic Police Report
2203,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Gujranwala,Critical,2024-11-04T04:40:00,Community Safety App
2204,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Karachi,Low,2025-01-25T03:27:00,Community Safety App
2205,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Gujranwala,Low,2024-11-17T17:49:00,User Report (Chatbot)
2206,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Karachi,High,2025-01-20T03:56:00,User Report (Chatbot)
2207,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sialkot,High,2025-08-20T07:45:00,User Report (Chatbot)
2208,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Gujranwala,Low,2024-12-15T14:12:00,Community Safety App
2209,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Faisalabad,Low,2024-11-28T16:10:00,Local Traffic Police Report
2210,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Hyderabad,High,2024-12-26T13:16:00,User Report (Chatbot)
2211,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Rawalpindi,Medium,2025-03-20T03:29:00,Community Safety App
2212,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Islamabad,Medium,2025-06-13T04:53:00,User Report (Chatbot)
2213,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Gujranwala,Low,2025-05-05T10:10:00,Community Safety App
2214,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Peshawar,Critical,2025-02-14T20:12:00,User Report (Chatbot)
2215,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Hyderabad,Critical,2025-07-27T06:14:00,Community Safety App
2216,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,High,2025-08-16T15:20:00,User Report (Chatbot)
2217,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Sialkot,Critical,2025-04-21T06:30:00,Community Safety App
2218,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Gujranwala,Low,2024-11-25T05:36:00,User Report (Chatbot)
2219,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Multan,Medium,2025-05-26T13:02:00,User Report (Chatbot)
2220,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Quetta,Low,2025-04-03T16:21:00,Local Traffic Police Report
2221,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Rawalpindi,Low,2025-03-30T07:14:00,Local Traffic Police Report
2222,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Multan,Medium,2025-07-02T10:42:00,User Report (Chatbot)
2223,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Hyderabad,Low,2024-12-27T12:08:00,Community Safety App
2224,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Sukkur,High,2024-10-13T01:15:00,Local Traffic Police Report
2225,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Islamabad,High,2025-09-16T07:31:00,Community Safety App
2226,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Hyderabad,Medium,2024-12-25T12:51:00,Local Traffic Police Report
2227,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Multan,Critical,2025-06-11T19:38:00,User Report (Chatbot)
2228,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Rawalpindi,Critical,2025-05-23T00:07:00,Community Safety App
2229,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Faisalabad,Critical,2024-09-10T15:18:00,User Report (Chatbot)
2230,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Islamabad,Medium,2025-05-14T19:34:00,Local Traffic Police Report
2231,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Faisalabad,Medium,2024-12-23T03:55:00,User Report (Chatbot)
2232,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Faisalabad,Medium,2025-08-01T03:22:00,Community Safety App
2233,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Sialkot,High,2025-08-20T05:24:00,User Report (Chatbot)
2234,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Peshawar,High,2025-03-14T16:16:00,Community Safety App
2235,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Rawalpindi,Critical,2024-09-02T10:19:00,Community Safety App
2236,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Gujranwala,High,2025-03-22T10:01:00,Community Safety App
2237,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Quetta,Medium,2025-05-16T01:44:00,Local Traffic Police Report
2238,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Sukkur,High,2025-07-16T15:33:00,Community Safety App
2239,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Peshawar,High,2025-04-25T21:26:00,Local Traffic Police Report
2240,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Gujranwala,Critical,2025-01-16T05:56:00,User Report (Chatbot)
2241,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Sialkot,Low,2025-06-03T14:36:00,Community Safety App
2242,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Sukkur,Critical,2025-06-23T07:30:00,User Report (Chatbot)
2243,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Islamabad,Medium,2025-06-16T04:50:00,Local Traffic Police Report
2244,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Karachi,High,2025-05-02T07:13:00,Local Traffic Police Report
2245,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Multan,High,2024-10-01T02:43:00,Local Traffic Police Report
2246,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Peshawar,Critical,2025-05-06T20:00:00,Community Safety App
2247,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Lahore,High,2025-04-03T19:53:00,User Report (Chatbot)
2248,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Rawalpindi,Medium,2025-01-26T09:36:00,Community Safety App
2249,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Gujranwala,Critical,2025-09-26T10:41:00,User Report (Chatbot)
2250,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Hyderabad,High,2025-09-12T00:09:00,User Report (Chatbot)
2251,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Sukkur,Low,2025-09-10T23:54:00,Local Traffic Police Report
2252,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Gujranwala,High,2025-02-10T18:18:00,User Report (Chatbot)
2253,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Peshawar,Medium,2025-05-12T05:48:00,Community Safety App
2254,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Islamabad,Critical,2025-07-28T20:49:00,User Report (Chatbot)
2255,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Lahore,Medium,2025-05-24T18:03:00,Local Traffic Police Report
2256,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,Critical,2025-04-16T14:59:00,User Report (Chatbot)
2257,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Peshawar,Medium,2024-11-06T09:57:00,Local Traffic Police Report
2258,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,Critical,2025-06-25T16:03:00,Community Safety App
2259,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Peshawar,Low,2025-04-09T06:31:00,Local Traffic Police Report
2260,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Peshawar,Critical,2025-08-10T04:06:00,Community Safety App
2261,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Multan,Critical,2025-09-19T06:04:00,User Report (Chatbot)
2262,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Gujranwala,Critical,2024-12-21T22:46:00,Community Safety App
2263,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Islamabad,High,2025-02-19T19:34:00,User Report (Chatbot)
2264,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Islamabad,Medium,2024-12-25T08:13:00,User Report (Chatbot)
2265,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Gujranwala,Low,2025-07-04T10:56:00,Local Traffic Police Report
2266,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Sukkur,Low,2024-11-04T19:10:00,Local Traffic Police Report
2267,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Lahore,Critical,2025-02-02T01:16:00,User Report (Chatbot)
2268,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Peshawar,High,2024-10-17T23:47:00,Community Safety App
2269,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sukkur,Critical,2025-06-23T08:54:00,Local Traffic Police Report
2270,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Gujranwala,Low,2024-11-13T16:05:00,Local Traffic Police Report
2271,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Sukkur,Medium,2024-10-12T03:35:00,User Report (Chatbot)
2272,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Karachi,High,2025-09-16T17:23:00,User Report (Chatbot)
2273,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Hyderabad,Low,2025-02-27T17:59:00,Local Traffic Police Report
2274,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sialkot,High,2025-01-06T04:58:00,User Report (Chatbot)
2275,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Quetta,Medium,2025-01-05T01:58:00,Local Traffic Police Report
2276,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Peshawar,High,2025-01-07T13:27:00,Community Safety App
2277,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Gujranwala,Low,2025-09-01T04:36:00,Community Safety App
2278,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Islamabad,High,2025-01-02T11:16:00,Community Safety App
2279,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Islamabad,Low,2025-09-25T04:27:00,User Report (Chatbot)
2280,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Quetta,Medium,2025-02-01T14:09:00,Community Safety App
2281,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Rawalpindi,Low,2024-12-05T10:21:00,Local Traffic Police Report
2282,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Lahore,Medium,2025-06-29T15:02:00,User Report (Chatbot)
2283,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Faisalabad,Critical,2024-10-03T14:54:00,Local Traffic Police Report
2284,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Islamabad,Medium,2024-10-05T14:16:00,Local Traffic Police Report
2285,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Lahore,High,2025-02-01T11:14:00,User Report (Chatbot)
2286,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Islamabad,Critical,2025-07-29T03:12:00,User Report (Chatbot)
2287,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Hyderabad,High,2024-10-28T14:00:00,Local Traffic Police Report
2288,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Lahore,High,2025-01-11T09:27:00,Community Safety App
2289,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Gujranwala,Critical,2025-05-15T02:04:00,Local Traffic Police Report
2290,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Quetta,Critical,2024-12-25T19:54:00,User Report (Chatbot)
2291,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,Low,2024-10-13T00:53:00,User Report (Chatbot)
2292,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Lahore,High,2025-09-05T06:54:00,Community Safety App
2293,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Sukkur,High,2025-08-07T22:23:00,Local Traffic Police Report
2294,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Multan,Medium,2025-09-14T17:15:00,User Report (Chatbot)
2295,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Lahore,Medium,2024-11-27T17:18:00,Community Safety App
2296,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Sukkur,Medium,2025-03-25T11:21:00,User Report (Chatbot)
2297,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Quetta,Low,2025-09-26T05:19:00,User Report (Chatbot)
2298,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Lahore,High,2025-09-08T19:02:00,Local Traffic Police Report
2299,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sialkot,High,2024-09-13T01:14:00,User Report (Chatbot)
2300,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Lahore,Critical,2025-05-01T01:43:00,Local Traffic Police Report
2301,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Islamabad,Medium,2025-08-23T11:59:00,Local Traffic Police Report
2302,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Rawalpindi,High,2025-06-09T01:03:00,User Report (Chatbot)
2303,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Lahore,Medium,2025-03-31T20:05:00,Local Traffic Police Report
2304,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Islamabad,High,2025-01-13T15:09:00,User Report (Chatbot)
2305,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Faisalabad,Critical,2024-12-29T00:13:00,Local Traffic Police Report
2306,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Rawalpindi,Critical,2025-04-14T21:32:00,Community Safety App
2307,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Hyderabad,Low,2025-09-18T16:11:00,Community Safety App
2308,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Sialkot,High,2025-03-09T19:37:00,Community Safety App
2309,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Peshawar,Critical,2025-05-17T00:59:00,User Report (Chatbot)
2310,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Multan,High,2025-04-06T13:28:00,User Report (Chatbot)
2311,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,Medium,2025-06-12T20:17:00,User Report (Chatbot)
2312,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Islamabad,Medium,2024-12-16T08:20:00,Community Safety App
2313,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Quetta,Medium,2025-09-05T16:25:00,Community Safety App
2314,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Peshawar,Critical,2025-01-09T23:36:00,Local Traffic Police Report
2315,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Quetta,Low,2025-07-14T08:01:00,User Report (Chatbot)
2316,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Quetta,Low,2024-10-02T09:59:00,Community Safety App
2317,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Faisalabad,High,2025-03-22T13:10:00,Community Safety App
2318,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Lahore,Critical,2025-07-09T23:22:00,Local Traffic Police Report
2319,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Karachi,Medium,2024-10-15T05:33:00,User Report (Chatbot)
2320,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Hyderabad,High,2024-09-25T00:41:00,Local Traffic Police Report
2321,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Sukkur,High,2024-12-29T10:14:00,User Report (Chatbot)
2322,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Multan,Medium,2025-01-03T01:06:00,User Report (Chatbot)
2323,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Hyderabad,Critical,2025-04-17T12:14:00,User Report (Chatbot)
2324,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sialkot,Low,2024-12-08T07:00:00,User Report (Chatbot)
2325,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Multan,Low,2025-04-12T12:27:00,Community Safety App
2326,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Hyderabad,High,2024-11-03T00:58:00,Community Safety App
2327,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Rawalpindi,High,2025-06-07T12:25:00,Community Safety App
2328,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Quetta,Critical,2025-04-29T20:08:00,User Report (Chatbot)
2329,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Peshawar,High,2025-03-02T19:05:00,Community Safety App
2330,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Multan,High,2025-01-16T16:08:00,Community Safety App
2331,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Multan,High,2024-10-28T07:16:00,User Report (Chatbot)
2332,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Lahore,Medium,2025-09-16T21:18:00,Local Traffic Police Report
2333,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Islamabad,High,2025-04-01T03:11:00,Local Traffic Police Report
2334,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Faisalabad,Critical,2025-05-29T12:50:00,User Report (Chatbot)
2335,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Sialkot,High,2024-09-03T22:53:00,Local Traffic Police Report
2336,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Sialkot,High,2025-08-02T18:21:00,Local Traffic Police Report
2337,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Lahore,High,2025-09-24T20:02:00,Local Traffic Police Report
2338,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Peshawar,Low,2025-08-28T23:44:00,Community Safety App
2339,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Gujranwala,Low,2025-04-23T09:24:00,Community Safety App
2340,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Rawalpindi,High,2025-05-21T16:42:00,Local Traffic Police Report
2341,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Peshawar,Critical,2025-02-20T20:52:00,User Report (Chatbot)
2342,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Karachi,Low,2025-03-31T03:09:00,Community Safety App
2343,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Islamabad,Low,2024-12-23T09:07:00,Local Traffic Police Report
2344,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Hyderabad,High,2025-05-31T19:47:00,Local Traffic Police Report
2345,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Sukkur,Critical,2025-08-17T06:28:00,Local Traffic Police Report
2346,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Rawalpindi,High,2025-09-13T06:37:00,Local Traffic Police Report
2347,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Peshawar,High,2024-10-19T21:41:00,Community Safety App
2348,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Sialkot,Low,2025-02-07T19:27:00,Community Safety App
2349,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Faisalabad,High,2024-12-04T20:24:00,Community Safety App
2350,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Multan,High,2025-08-27T17:44:00,User Report (Chatbot)
2351,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Multan,Critical,2025-02-16T21:19:00,Community Safety App
2352,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Sukkur,Critical,2025-03-21T15:57:00,User Report (Chatbot)
2353,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Multan,Critical,2025-01-12T19:16:00,Community Safety App
2354,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Lahore,High,2025-04-09T09:21:00,Community Safety App
2355,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Quetta,High,2025-08-12T15:10:00,Local Traffic Police Report
2356,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Sialkot,Low,2025-08-12T20:22:00,Local Traffic Police Report
2357,driver_alert,Dangerous overtaking,Truck overtaking in no-overtake zone.,Hyderabad,Critical,2025-05-14T13:09:00,Local Traffic Police Report
2358,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Gujranwala,Critical,2024-12-23T15:31:00,Community Safety App
2359,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Rawalpindi,Low,2025-07-10T07:51:00,Community Safety App
2360,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Lahore,Low,2025-05-21T22:16:00,User Report (Chatbot)
2361,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Rawalpindi,Medium,2025-04-12T23:11:00,Community Safety App
2362,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Faisalabad,Low,2025-03-31T08:43:00,Local Traffic Police Report
2363,driver_alert,Wrong-way driver,Motorcyclist driving on the wrong side near market.,Karachi,Low,2024-12-13T00:42:00,Local Traffic Police Report
2364,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Faisalabad,Low,2025-09-19T21:31:00,Local Traffic Police Report
2365,driver_alert,Overspeeding bus,Passenger bus seen overspeeding on main road.,Hyderabad,Critical,2024-12-16T20:03:00,Local Traffic Police Report
2366,driver_alert,Wrong lane change,Taxi changing lanes without indicators.,Lahore,Medium,2025-03-18T08:15:00,Community Safety App
2367,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Karachi,Medium,2024-10-17T03:27:00,Local Traffic Police Report
2368,driver_alert,No seatbelt driver,Car driver caught driving without wearing a seatbelt.,Gujranwala,Medium,2024-11-01T14:57:00,User Report (Chatbot)
2369,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Multan,Critical,2025-08-01T15:56:00,Community Safety App
2370,driver_alert,Mobile use while driving,Driver seen texting while driving at high speed.,Karachi,Medium,2025-04-09T02:42:00,Local Traffic Police Report
2371,driver_alert,Reckless driver spotted,A driver in a white Corolla overspeeding and lane-cutting.,Karachi,Low,2025-08-30T11:29:00,Local Traffic Police Report
2372,driver_alert,School van overloaded,Van carrying children beyond capacity spotted.,Gujranwala,Critical,2025-08-25T14:40:00,Community Safety App
2373,driver_alert,Drunk driving suspected,Black car weaving dangerously between lanes.,Karachi,High,2025-04-23T01:14:00,Community Safety App
2374,driver_alert,Motorcycle without headlight,Bike speeding without headlight near Johar Town.,Quetta,Critical,2025-06-24T04:43:00,Community Safety App
