id,type,title,description,location,severity,date,source
8561,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Faisalabad,Low,2025-06-11T16:53:00,Local Traffic Police Report
8562,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Islamabad,Low,2025-04-19T21:04:00,https://www.geo.tv/
8563,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Peshawar,Critical,2025-03-13T00:07:00,https://www.geo.tv/
8564,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,High,2025-05-17T12:10:00,Local Traffic Police Report
8565,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,Critical,2025-07-20T10:43:00,User Report (Chatbot)
8566,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Multan,Medium,2025-03-22T05:38:00,https://www.geo.tv/
8567,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Peshawar,Medium,2024-09-15T07:57:00,User Report (Chatbot)
8568,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Low,2025-09-17T12:35:00,Local Traffic Police Report
8569,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Low,2025-06-09T23:51:00,Local Traffic Police Report
8570,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Low,2025-03-14T06:55:00,https://arynews.tv/
8571,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,High,2025-03-28T07:07:00,Local Traffic Police Report
8572,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Rawalpindi,Medium,2024-10-20T03:35:00,Local Traffic Police Report
8573,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Quetta,Critical,2025-04-22T06:36:00,https://www.dawn.com/
8574,road_condition,Potholes on main road,Several potholes reported on the central road.,Islamabad,Low,2025-02-14T09:31:00,https://www.geo.tv/
8575,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Hyderabad,Critical,2024-09-04T00:37:00,User Report (Chatbot)
8576,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,High,2024-10-16T20:24:00,Local Traffic Police Report
8577,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sukkur,Critical,2025-04-21T07:04:00,https://www.dawn.com/
8578,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,High,2025-07-10T13:36:00,Local Traffic Police Report
8579,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,Critical,2024-11-06T19:15:00,Local Traffic Police Report
8580,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Rawalpindi,Medium,2025-04-08T02:45:00,https://www.geo.tv/
8581,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Karachi,High,2025-04-18T04:24:00,https://www.dawn.com/
8582,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Critical,2024-11-13T04:47:00,https://www.dawn.com/
8583,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Low,2025-08-10T22:55:00,User Report (Chatbot)
8584,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,Medium,2025-08-18T21:05:00,Local Traffic Police Report
8585,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,High,2025-04-14T11:50:00,Local Traffic Police Report
8586,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Medium,2025-07-06T22:03:00,https://www.dawn.com/
8587,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Islamabad,Critical,2025-02-09T23:38:00,https://www.geo.tv/
8588,road_condition,Potholes on main road,Several potholes reported on the central road.,Sukkur,Low,2025-03-15T04:51:00,https://arynews.tv/
8589,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,Medium,2025-04-17T08:11:00,https://arynews.tv/
8590,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Islamabad,High,2024-11-27T07:51:00,User Report (Chatbot)
8591,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,High,2025-05-26T17:22:00,https://www.geo.tv/
8592,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,Critical,2025-01-19T10:01:00,User Report (Chatbot)
8593,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Rawalpindi,Medium,2025-03-03T11:54:00,https://arynews.tv/
8594,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Islamabad,High,2025-06-20T12:14:00,https://arynews.tv/
8595,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Gujranwala,Medium,2024-10-27T08:37:00,https://www.geo.tv/
8596,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,High,2025-09-19T22:44:00,https://www.dawn.com/
8597,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Medium,2025-08-02T06:51:00,Local Traffic Police Report
8598,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Lahore,Low,2024-10-18T08:46:00,https://www.dawn.com/
8599,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,Medium,2024-09-25T04:40:00,https://arynews.tv/
8600,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Rawalpindi,Low,2025-02-20T18:20:00,User Report (Chatbot)
8601,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Low,2025-05-10T10:16:00,User Report (Chatbot)
8602,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Critical,2025-02-25T02:26:00,Local Traffic Police Report
8603,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,Medium,2024-09-26T13:09:00,Local Traffic Police Report
8604,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Faisalabad,Low,2025-02-02T10:41:00,https://www.dawn.com/
8605,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,Critical,2025-03-19T20:18:00,https://www.geo.tv/
8606,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Lahore,High,2025-02-28T14:40:00,Local Traffic Police Report
8607,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,Critical,2025-09-01T03:58:00,Local Traffic Police Report
8608,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Hyderabad,Low,2025-08-02T03:53:00,User Report (Chatbot)
8609,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Faisalabad,Medium,2024-10-08T01:48:00,Local Traffic Police Report
8610,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Islamabad,High,2025-08-17T04:05:00,https://arynews.tv/
8611,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Quetta,Medium,2025-02-08T13:21:00,https://arynews.tv/
8612,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Multan,Critical,2025-09-04T23:19:00,User Report (Chatbot)
8613,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Gujranwala,Critical,2025-08-22T23:39:00,https://www.geo.tv/
8614,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,High,2025-05-11T13:56:00,User Report (Chatbot)
8615,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Low,2025-08-23T07:37:00,https://www.geo.tv/
8616,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Hyderabad,Critical,2024-09-23T19:14:00,https://arynews.tv/
8617,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sialkot,Medium,2024-11-08T11:30:00,https://www.geo.tv/
8618,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Critical,2025-01-18T21:18:00,https://www.dawn.com/
8619,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Hyderabad,Critical,2025-04-01T11:37:00,https://www.dawn.com/
8620,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Low,2025-02-12T23:06:00,Local Traffic Police Report
8621,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Medium,2024-10-09T02:00:00,https://arynews.tv/
8622,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Medium,2025-07-08T18:50:00,https://arynews.tv/
8623,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Rawalpindi,Critical,2025-03-09T07:35:00,https://www.dawn.com/
8624,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Peshawar,High,2025-08-30T17:38:00,https://www.geo.tv/
8625,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Quetta,High,2024-09-29T15:54:00,Local Traffic Police Report
8626,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Low,2024-09-22T23:51:00,https://www.dawn.com/
8627,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Quetta,High,2025-01-26T02:52:00,Local Traffic Police Report
8628,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Critical,2025-09-06T20:52:00,User Report (Chatbot)
8629,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Low,2024-12-31T04:42:00,https://arynews.tv/
8630,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Hyderabad,Critical,2025-04-01T04:19:00,https://www.geo.tv/
8631,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,Low,2025-05-04T16:48:00,https://www.geo.tv/
8632,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Medium,2025-01-06T18:26:00,https://arynews.tv/
8633,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,Critical,2024-11-26T05:14:00,User Report (Chatbot)
8634,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Low,2025-01-07T05:41:00,https://arynews.tv/
8635,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Low,2025-03-30T23:40:00,https://www.dawn.com/
8636,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Low,2024-10-20T05:59:00,Local Traffic Police Report
8637,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Karachi,Low,2025-04-23T13:18:00,Local Traffic Police Report
8638,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,Medium,2024-12-08T02:42:00,https://www.geo.tv/
8639,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Critical,2024-12-26T05:48:00,https://arynews.tv/
8640,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Low,2025-04-18T09:45:00,https://www.dawn.com/
8641,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Islamabad,Medium,2025-07-09T04:41:00,https://www.geo.tv/
8642,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Karachi,Low,2024-11-30T06:31:00,User Report (Chatbot)
8643,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Low,2025-06-06T20:26:00,https://www.geo.tv/
8644,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,Critical,2025-01-22T20:05:00,Local Traffic Police Report
8645,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Hyderabad,Critical,2025-05-12T20:08:00,https://www.geo.tv/
8646,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Islamabad,Medium,2025-06-01T07:55:00,https://www.geo.tv/
8647,road_condition,Potholes on main road,Several potholes reported on the central road.,Karachi,Medium,2025-04-30T19:33:00,https://www.geo.tv/
8648,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Medium,2025-06-16T22:35:00,Local Traffic Police Report
8649,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sialkot,High,2025-04-02T04:34:00,https://arynews.tv/
8650,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Quetta,High,2025-06-04T11:29:00,https://www.geo.tv/
8651,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,Low,2024-09-30T13:52:00,User Report (Chatbot)
8652,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,Critical,2025-03-22T05:14:00,https://www.dawn.com/
8653,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sialkot,Critical,2025-01-12T21:54:00,https://www.geo.tv/
8654,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Medium,2025-07-22T16:10:00,User Report (Chatbot)
8655,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Low,2025-06-20T19:06:00,Local Traffic Police Report
8656,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,High,2024-09-09T21:43:00,https://www.dawn.com/
8657,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Medium,2024-12-17T18:42:00,User Report (Chatbot)
8658,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Low,2025-08-10T09:41:00,https://www.dawn.com/
8659,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Critical,2024-09-10T06:41:00,https://www.geo.tv/
8660,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Gujranwala,Medium,2025-03-15T23:12:00,Local Traffic Police Report
8661,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Islamabad,Critical,2025-08-24T23:33:00,Local Traffic Police Report
8662,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Rawalpindi,Medium,2025-05-23T01:34:00,User Report (Chatbot)
8663,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Low,2025-06-11T11:16:00,User Report (Chatbot)
8664,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sialkot,Low,2025-06-04T10:19:00,https://arynews.tv/
8665,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,High,2025-07-06T19:59:00,User Report (Chatbot)
8666,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Critical,2025-07-29T10:52:00,https://arynews.tv/
8667,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Low,2024-11-10T16:57:00,User Report (Chatbot)
8668,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,Critical,2025-08-21T06:10:00,https://www.dawn.com/
8669,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sukkur,Low,2024-10-06T22:43:00,User Report (Chatbot)
8670,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,Low,2025-07-04T09:12:00,https://www.geo.tv/
8671,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Multan,Low,2025-02-21T14:06:00,User Report (Chatbot)
8672,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Quetta,Medium,2025-05-19T01:38:00,https://arynews.tv/
8673,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,Medium,2025-03-11T17:23:00,User Report (Chatbot)
8674,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Critical,2025-06-28T06:26:00,https://www.geo.tv/
8675,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,Low,2025-06-12T06:05:00,User Report (Chatbot)
8676,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Gujranwala,Low,2024-10-30T00:22:00,https://www.dawn.com/
8677,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Low,2025-03-27T15:26:00,Local Traffic Police Report
8678,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sukkur,Medium,2025-07-30T00:29:00,User Report (Chatbot)
8679,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Low,2025-02-03T06:44:00,Local Traffic Police Report
8680,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,Critical,2025-03-14T17:15:00,https://www.geo.tv/
8681,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Critical,2025-02-26T20:03:00,https://www.dawn.com/
8682,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sialkot,High,2025-06-01T23:11:00,https://www.geo.tv/
8683,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,Critical,2025-09-16T13:22:00,User Report (Chatbot)
8684,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Faisalabad,Critical,2025-01-19T00:29:00,Local Traffic Police Report
8685,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Lahore,Low,2025-06-18T18:53:00,User Report (Chatbot)
8686,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Critical,2024-10-09T09:08:00,https://www.dawn.com/
8687,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,Critical,2024-09-26T17:49:00,https://www.geo.tv/
8688,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Medium,2025-06-13T18:47:00,https://www.geo.tv/
8689,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Karachi,Critical,2025-02-19T12:40:00,https://arynews.tv/
8690,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,High,2024-09-26T22:08:00,https://arynews.tv/
8691,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,High,2025-09-12T22:53:00,https://arynews.tv/
8692,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Medium,2024-10-05T17:19:00,https://www.dawn.com/
8693,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Medium,2025-06-02T18:40:00,https://arynews.tv/
8694,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Lahore,Critical,2025-03-27T22:36:00,https://www.dawn.com/
8695,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Critical,2025-07-22T09:29:00,https://www.geo.tv/
8696,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Hyderabad,Critical,2025-04-07T10:40:00,https://arynews.tv/
8697,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Low,2024-10-04T23:10:00,https://www.dawn.com/
8698,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Medium,2025-07-04T15:32:00,https://arynews.tv/
8699,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Hyderabad,Low,2025-05-27T16:51:00,Local Traffic Police Report
8700,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,Low,2025-09-23T23:11:00,Local Traffic Police Report
8701,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sialkot,High,2024-11-26T01:01:00,https://www.dawn.com/
8702,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sialkot,High,2025-05-12T15:08:00,https://www.dawn.com/
8703,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Low,2025-06-09T14:58:00,https://arynews.tv/
8704,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,Critical,2025-07-27T11:48:00,https://www.dawn.com/
8705,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Rawalpindi,Critical,2025-06-18T16:55:00,https://arynews.tv/
8706,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,Medium,2025-07-26T05:26:00,https://arynews.tv/
8707,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Medium,2025-09-18T15:57:00,https://arynews.tv/
8708,road_condition,Potholes on main road,Several potholes reported on the central road.,Sukkur,Critical,2025-03-25T05:33:00,User Report (Chatbot)
8709,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Rawalpindi,High,2025-03-30T15:21:00,https://www.geo.tv/
8710,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,Medium,2024-09-18T00:57:00,User Report (Chatbot)
8711,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,Critical,2025-05-11T03:30:00,Local Traffic Police Report
8712,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Lahore,High,2025-05-04T13:43:00,https://www.geo.tv/
8713,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Karachi,High,2024-09-16T04:40:00,https://www.dawn.com/
8714,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Multan,Medium,2025-02-28T22:28:00,User Report (Chatbot)
8715,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Rawalpindi,High,2025-08-23T18:08:00,https://arynews.tv/
8716,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Hyderabad,Low,2025-03-27T09:28:00,User Report (Chatbot)
8717,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,Low,2025-07-22T09:50:00,User Report (Chatbot)
8718,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Low,2025-06-30T20:42:00,https://www.geo.tv/
8719,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Critical,2024-11-22T19:11:00,Local Traffic Police Report
8720,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Karachi,Critical,2025-05-23T04:23:00,User Report (Chatbot)
8721,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Low,2025-04-17T02:30:00,https://www.geo.tv/
8722,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Medium,2024-11-19T06:51:00,https://www.geo.tv/
8723,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Faisalabad,Medium,2025-05-15T06:21:00,https://arynews.tv/
8724,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,High,2025-02-17T09:15:00,User Report (Chatbot)
8725,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,Low,2024-09-09T12:53:00,https://arynews.tv/
8726,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,High,2024-11-06T15:14:00,User Report (Chatbot)
8727,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,High,2024-11-19T00:08:00,https://www.geo.tv/
8728,road_condition,Potholes on main road,Several potholes reported on the central road.,Islamabad,Low,2025-08-25T01:02:00,https://www.dawn.com/
8729,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Lahore,Critical,2024-12-18T04:35:00,https://arynews.tv/
8730,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Low,2025-01-16T13:06:00,User Report (Chatbot)
8731,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,High,2024-09-22T04:51:00,https://arynews.tv/
8732,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,High,2025-03-07T21:12:00,User Report (Chatbot)
8733,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Faisalabad,Medium,2025-01-06T00:49:00,User Report (Chatbot)
8734,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,Critical,2025-07-19T00:56:00,https://www.dawn.com/
8735,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Low,2025-02-17T13:20:00,https://arynews.tv/
8736,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,High,2024-11-02T21:07:00,User Report (Chatbot)
8737,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Critical,2024-11-21T22:06:00,https://arynews.tv/
8738,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,Critical,2025-03-12T06:24:00,https://www.geo.tv/
8739,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Quetta,High,2025-01-13T11:39:00,Local Traffic Police Report
8740,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,Medium,2025-05-06T21:34:00,User Report (Chatbot)
8741,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,Medium,2025-05-11T13:45:00,User Report (Chatbot)
8742,road_condition,Potholes on main road,Several potholes reported on the central road.,Rawalpindi,Medium,2024-09-30T07:36:00,https://www.geo.tv/
8743,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,Medium,2025-08-14T09:53:00,https://www.dawn.com/
8744,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,Medium,2025-08-18T03:01:00,Local Traffic Police Report
8745,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,High,2025-07-12T08:00:00,https://www.dawn.com/
8746,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Medium,2025-04-14T00:06:00,https://arynews.tv/
8747,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Low,2025-05-04T16:20:00,User Report (Chatbot)
8748,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Hyderabad,Low,2024-10-27T00:06:00,https://arynews.tv/
8749,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Islamabad,Low,2024-09-03T20:29:00,https://arynews.tv/
8750,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Faisalabad,High,2025-06-20T00:30:00,User Report (Chatbot)
8751,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Islamabad,Critical,2025-06-09T10:33:00,https://arynews.tv/
8752,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Medium,2024-10-08T09:49:00,Local Traffic Police Report
8753,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Multan,Medium,2025-03-05T10:42:00,https://www.geo.tv/
8754,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sukkur,Critical,2025-04-22T03:13:00,https://www.geo.tv/
8755,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Low,2025-06-12T07:37:00,User Report (Chatbot)
8756,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,Low,2025-03-30T07:30:00,https://www.geo.tv/
8757,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Low,2025-06-13T17:36:00,User Report (Chatbot)
8758,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Hyderabad,Low,2025-08-28T10:54:00,https://www.geo.tv/
8759,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Hyderabad,High,2025-09-07T19:38:00,User Report (Chatbot)
8760,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,High,2025-02-14T09:12:00,https://www.geo.tv/
8761,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,High,2025-07-25T13:52:00,User Report (Chatbot)
8762,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,High,2025-04-16T15:22:00,Local Traffic Police Report
8763,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Quetta,High,2025-06-15T19:32:00,Local Traffic Police Report
8764,road_condition,Potholes on main road,Several potholes reported on the central road.,Karachi,Medium,2025-06-23T09:20:00,Local Traffic Police Report
8765,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Critical,2025-07-31T03:00:00,Local Traffic Police Report
8766,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Low,2024-11-21T07:12:00,https://www.geo.tv/
8767,road_condition,Potholes on main road,Several potholes reported on the central road.,Islamabad,Critical,2025-07-16T13:50:00,Local Traffic Police Report
8768,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Lahore,Low,2025-01-29T21:20:00,https://arynews.tv/
8769,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,Medium,2025-03-18T07:00:00,https://www.geo.tv/
8770,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,High,2024-10-26T15:12:00,User Report (Chatbot)
8771,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Hyderabad,Low,2025-03-28T04:11:00,User Report (Chatbot)
8772,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Islamabad,High,2025-04-08T22:45:00,Local Traffic Police Report
